ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
203703_s_at,4.48E-01,1.09E-01,-1.6175045,-4.910123,-0.440503,TTLL4,tubulin tyrosine ligase like 4
202986_at,4.48E-01,1.09E-01,-1.6173717,-4.910325,-0.862656,ARNT2,aryl hydrocarbon receptor nuclear translocator 2
209394_at,4.48E-01,1.09E-01,1.6171626,-4.910643,0.6342401,ASMTL,acetylserotonin O-methyltransferase-like
209119_x_at,4.48E-01,1.09E-01,-1.6168296,-4.91115,-0.8827997,NR2F2,nuclear receptor subfamily 2 group F member 2
209051_s_at,4.48E-01,1.09E-01,-1.6167097,-4.911332,-0.8135613,RALGDS,ral guanine nucleotide dissociation stimulator
203197_s_at,4.48E-01,1.09E-01,1.6164762,-4.911688,0.3053115,C1orf123,chromosome 1 open reading frame 123
215683_at,4.49E-01,1.09E-01,-1.6158584,-4.912627,-0.8952214,RBFADN,RBFA downstream neighbor (non-protein coding)
218886_at,4.49E-01,1.09E-01,1.6157019,-4.912866,0.862708,PAK1IP1,PAK1 interacting protein 1
220283_at,4.49E-01,1.09E-01,-1.6153426,-4.913412,-0.5233507,HHIPL2,HHIP like 2
207999_s_at,4.49E-01,1.09E-01,-1.6151744,-4.913668,-0.4719037,ADARB1,"adenosine deaminase, RNA specific B1"
202061_s_at,4.49E-01,1.09E-01,-1.6147851,-4.914259,-0.2560051,SEL1L,SEL1L ERAD E3 ligase adaptor subunit
202447_at,4.49E-01,1.09E-01,1.6146833,-4.914414,0.4526303,DECR1,"2,4-dienoyl-CoA reductase 1, mitochondrial"
207004_at,4.50E-01,1.09E-01,-1.6142914,-4.91501,-0.5346008,BCL2,"BCL2, apoptosis regulator"
218801_at,4.50E-01,1.09E-01,1.614264,-4.915051,1.3450514,UGGT2,UDP-glucose glycoprotein glucosyltransferase 2
222204_s_at,4.50E-01,1.09E-01,1.6137037,-4.915902,0.4845857,RRN3,"RRN3 homolog, RNA polymerase I transcription factor"
214567_s_at,4.50E-01,1.10E-01,-1.613367,-4.916414,-1.0695871,XCL2///XCL1,X-C motif chemokine ligand 2///X-C motif chemokine ligand 1
203762_s_at,4.50E-01,1.10E-01,1.6131129,-4.9168,1.1034933,DYNC2LI1,dynein cytoplasmic 2 light intermediate chain 1
215248_at,4.51E-01,1.10E-01,1.6124969,-4.917735,1.4515825,GRB10,growth factor receptor bound protein 10
215978_x_at,4.51E-01,1.10E-01,1.6121391,-4.918278,0.5202781,ZNF721,zinc finger protein 721
213448_at,4.51E-01,1.10E-01,-1.6119392,-4.918581,-0.5120475,,
203108_at,4.51E-01,1.10E-01,1.6118788,-4.918673,0.6058966,GPRC5A,G protein-coupled receptor class C group 5 member A
207907_at,4.51E-01,1.10E-01,-1.611804,-4.918786,-0.9779756,TNFSF14,tumor necrosis factor superfamily member 14
210181_s_at,4.51E-01,1.10E-01,-1.611784,-4.918817,-1.0382108,CABP1,calcium binding protein 1
204470_at,4.51E-01,1.10E-01,-1.6115159,-4.919223,-0.8064901,CXCL1,C-X-C motif chemokine ligand 1
212433_x_at,4.51E-01,1.10E-01,1.6113678,-4.919448,0.2589195,SNORA64///RPS2,"small nucleolar RNA, H/ACA box 64///ribosomal protein S2"
219107_at,4.51E-01,1.10E-01,-1.6111864,-4.919723,-0.4841758,BCAN,brevican
207112_s_at,4.51E-01,1.10E-01,-1.6109402,-4.920096,-0.9357837,GAB1,GRB2 associated binding protein 1
65493_at,4.52E-01,1.10E-01,-1.6106274,-4.920571,-0.4151925,HEATR6,HEAT repeat containing 6
217992_s_at,4.52E-01,1.10E-01,-1.6102883,-4.921085,-0.5807391,EFHD2,EF-hand domain family member D2
218314_s_at,4.52E-01,1.10E-01,1.6102099,-4.921204,0.2728648,C11orf57,chromosome 11 open reading frame 57
207791_s_at,4.52E-01,1.10E-01,-1.6101627,-4.921275,-0.4196485,RAB1A,"RAB1A, member RAS oncogene family"
212062_at,4.52E-01,1.10E-01,1.6099307,-4.921627,1.6812427,ATP9A,ATPase phospholipid transporting 9A (putative)
218638_s_at,4.52E-01,1.10E-01,-1.6098229,-4.92179,-0.559398,LOC100130872///SPON2,uncharacterized LOC100130872///spondin 2
209078_s_at,4.52E-01,1.10E-01,1.609635,-4.922075,0.5011464,TXN2,thioredoxin 2
219298_at,4.52E-01,1.10E-01,1.6094429,-4.922366,0.5297589,ECHDC3,enoyl-CoA hydratase domain containing 3
217253_at,4.52E-01,1.10E-01,-1.6094182,-4.922404,-0.4234956,SH3BP2,SH3 domain binding protein 2
212837_at,4.52E-01,1.10E-01,-1.6091602,-4.922794,-0.3058555,FAM175B,family with sequence similarity 175 member B
211995_x_at,4.52E-01,1.10E-01,-1.6090679,-4.922934,-0.2542227,ACTG1///ACTB,actin gamma 1///actin beta
209592_s_at,4.52E-01,1.11E-01,1.6088781,-4.923222,0.4610204,DCAF7,DDB1 and CUL4 associated factor 7
210987_x_at,4.52E-01,1.11E-01,1.6087862,-4.923361,0.8331939,TPM1,tropomyosin 1 (alpha)
202638_s_at,4.52E-01,1.11E-01,-1.608685,-4.923514,-0.7485873,ICAM1,intercellular adhesion molecule 1
117_at,4.52E-01,1.11E-01,-1.6086177,-4.923616,-0.9149391,HSPA6,heat shock protein family A (Hsp70) member 6
208183_at,4.52E-01,1.11E-01,-1.6085898,-4.923658,-0.9859704,TACR3,tachykinin receptor 3
220947_s_at,4.52E-01,1.11E-01,-1.6085378,-4.923737,-0.2519659,TBC1D10B,TBC1 domain family member 10B
204623_at,4.52E-01,1.11E-01,-1.608413,-4.923926,-0.8757605,TFF3,trefoil factor 3
214841_at,4.52E-01,1.11E-01,-1.6083741,-4.923985,-1.1705338,CNIH3,cornichon family AMPA receptor auxiliary protein 3
215223_s_at,4.52E-01,1.11E-01,1.6083227,-4.924063,0.8688688,LOC100129518///SOD2,"uncharacterized LOC100129518///superoxide dismutase 2, mitochondrial"
200619_at,4.52E-01,1.11E-01,1.6082927,-4.924108,0.3996663,SF3B2,splicing factor 3b subunit 2
214751_at,4.52E-01,1.11E-01,1.6082809,-4.924126,0.6644952,ZNF468,zinc finger protein 468
217541_x_at,4.53E-01,1.11E-01,-1.6075283,-4.925265,-0.3997087,ZNF816-ZNF321P///ZNF816,ZNF816-ZNF321P readthrough///zinc finger protein 816
207691_x_at,4.53E-01,1.11E-01,-1.6074551,-4.925376,-0.912919,ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1
204656_at,4.53E-01,1.11E-01,-1.6071544,-4.925831,-1.0206771,SHB,SH2 domain containing adaptor protein B
201366_at,4.53E-01,1.11E-01,1.6071113,-4.925896,0.3942133,ANXA7,annexin A7
206139_at,4.53E-01,1.11E-01,-1.606978,-4.926098,-0.3676447,PI4KB,phosphatidylinositol 4-kinase beta
213170_at,4.53E-01,1.11E-01,1.606972,-4.926107,0.5449357,GPX7,glutathione peroxidase 7
201602_s_at,4.53E-01,1.11E-01,-1.6064561,-4.926887,-0.7597217,PPP1R12A,protein phosphatase 1 regulatory subunit 12A
202306_at,4.53E-01,1.11E-01,1.6064362,-4.926917,0.2291568,POLR2G,RNA polymerase II subunit G
206267_s_at,4.53E-01,1.11E-01,1.6063912,-4.926986,1.0828565,MATK,megakaryocyte-associated tyrosine kinase
221464_at,4.53E-01,1.11E-01,-1.6060795,-4.927457,-0.4927868,OR1D2,olfactory receptor family 1 subfamily D member 2
208724_s_at,4.53E-01,1.11E-01,-1.6060514,-4.927499,-0.264185,RAB1A,"RAB1A, member RAS oncogene family"
205232_s_at,4.53E-01,1.11E-01,-1.6059356,-4.927675,-0.5155728,PAFAH2,platelet activating factor acetylhydrolase 2
219156_at,4.53E-01,1.11E-01,1.6058161,-4.927855,0.6126003,SYNJ2BP-COX16///SYNJ2BP,SYNJ2BP-COX16 readthrough///synaptojanin 2 binding protein
205392_s_at,4.53E-01,1.11E-01,1.605771,-4.927923,1.0458033,CCL15-CCL14///CCL14,CCL15-CCL14 readthrough (NMD candidate)///C-C motif chemokine ligand 14
217692_at,4.53E-01,1.11E-01,-1.6057678,-4.927928,-0.9837893,MAGOH2P,"mago homolog 2, pseudogene"
204505_s_at,4.53E-01,1.11E-01,-1.6056979,-4.928034,-0.9805233,DMTN,dematin actin binding protein
215848_at,4.53E-01,1.11E-01,-1.605628,-4.92814,-0.4135763,SCAPER,S-phase cyclin A associated protein in the ER
205895_s_at,4.53E-01,1.11E-01,-1.6054123,-4.928466,-0.3351348,NOLC1,nucleolar and coiled-body phosphoprotein 1
217279_x_at,4.53E-01,1.11E-01,-1.6053866,-4.928504,-0.790373,MMP14,matrix metallopeptidase 14
210045_at,4.53E-01,1.11E-01,1.6048447,-4.929323,0.3637794,IDH2,"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial"
207612_at,4.53E-01,1.11E-01,1.6047096,-4.929527,0.7729622,WNT8B,Wnt family member 8B
206207_at,4.54E-01,1.11E-01,1.6044804,-4.929874,1.8598851,CLC,Charcot-Leyden crystal galectin
221404_at,4.54E-01,1.12E-01,-1.6043425,-4.930082,-0.7155974,IL36A,"interleukin 36, alpha"
202919_at,4.54E-01,1.12E-01,1.6040812,-4.930477,0.294606,MOB4,"MOB family member 4, phocein"
218615_s_at,4.54E-01,1.12E-01,-1.6039345,-4.930698,-0.3298934,TMEM39A,transmembrane protein 39A
217524_x_at,4.54E-01,1.12E-01,-1.6033803,-4.931535,-1.3010576,,
221136_at,4.54E-01,1.12E-01,1.6029688,-4.932156,0.9499953,GDF2,growth differentiation factor 2
208149_x_at,4.54E-01,1.12E-01,-1.6029058,-4.932251,-0.3657995,DDX11,DEAD/H-box helicase 11
206629_at,4.54E-01,1.12E-01,-1.6028132,-4.932391,-0.6164355,ADAMTSL2,ADAMTS like 2
212252_at,4.54E-01,1.12E-01,-1.6027907,-4.932425,-0.362624,CAMKK2,calcium/calmodulin dependent protein kinase kinase 2
217429_at,4.54E-01,1.12E-01,-1.6026896,-4.932578,-0.9411668,,
210327_s_at,4.54E-01,1.12E-01,-1.6026288,-4.932669,-1.4198109,AGXT,alanine-glyoxylate aminotransferase
214326_x_at,4.54E-01,1.12E-01,1.6025795,-4.932744,1.2621728,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit"
216199_s_at,4.54E-01,1.12E-01,1.6025387,-4.932805,0.346285,MAP3K4,mitogen-activated protein kinase kinase kinase 4
215598_at,4.54E-01,1.12E-01,1.6025249,-4.932826,0.7233584,TTC12,tetratricopeptide repeat domain 12
208962_s_at,4.54E-01,1.12E-01,1.6023026,-4.933162,0.7543134,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1
217791_s_at,4.54E-01,1.12E-01,1.6020757,-4.933504,0.3971166,ALDH18A1,aldehyde dehydrogenase 18 family member A1
217613_at,4.55E-01,1.12E-01,-1.6016816,-4.934098,-1.1613733,TMEM144,transmembrane protein 144
217518_at,4.55E-01,1.12E-01,-1.6015368,-4.934317,-1.0293713,MYOF,myoferlin
218424_s_at,4.55E-01,1.12E-01,-1.6014687,-4.934419,-0.5345801,STEAP3,STEAP3 metalloreductase
217677_at,4.55E-01,1.12E-01,-1.6014414,-4.93446,-0.7634628,PLEKHA2,pleckstrin homology domain containing A2
209246_at,4.55E-01,1.12E-01,1.6010874,-4.934994,0.7648785,ABCF2,ATP binding cassette subfamily F member 2
209356_x_at,4.55E-01,1.12E-01,-1.6006735,-4.935618,-0.8880215,EFEMP2,EGF containing fibulin like extracellular matrix protein 2
201458_s_at,4.55E-01,1.12E-01,1.6006491,-4.935655,0.4625654,BUB3,"BUB3, mitotic checkpoint protein"
222143_s_at,4.55E-01,1.12E-01,-1.6006369,-4.935673,-0.3060876,MTMR14,myotubularin related protein 14
213043_s_at,4.55E-01,1.12E-01,1.6004015,-4.936028,0.2420799,MIR6884///MED24,microRNA 6884///mediator complex subunit 24
213112_s_at,4.55E-01,1.12E-01,-1.6003339,-4.93613,-0.5533862,SQSTM1,sequestosome 1
210470_x_at,4.55E-01,1.12E-01,-1.6003176,-4.936155,-0.36732,NONO,"non-POU domain containing, octamer-binding"
210253_at,4.55E-01,1.12E-01,1.6002429,-4.936267,0.8345576,HTATIP2,HIV-1 Tat interactive protein 2
220705_s_at,4.55E-01,1.12E-01,-1.6000223,-4.936599,-0.4792012,ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7
221004_s_at,4.55E-01,1.13E-01,1.5999216,-4.936751,1.2772047,ITM2C,integral membrane protein 2C
203018_s_at,4.55E-01,1.13E-01,1.5998916,-4.936796,0.9725047,SSX2IP,SSX family member 2 interacting protein
200027_at,4.55E-01,1.13E-01,-1.5995693,-4.937282,-0.1917729,NARS,asparaginyl-tRNA synthetase
220184_at,4.56E-01,1.13E-01,-1.5993305,-4.937642,-0.8930326,NANOG,Nanog homeobox
211901_s_at,4.56E-01,1.13E-01,-1.5987881,-4.938458,-0.9196039,PDE4A,phosphodiesterase 4A
215123_at,4.56E-01,1.13E-01,-1.5987518,-4.938513,-0.6903514,NPIPA5///NPIPB5///LOC613037///NPIPB4///NPIPB3,nuclear pore complex interacting protein family member A5///nuclear pore complex interacting protein family member B5///nuclear pore complex interacting protein member///nuclear pore complex interacting protein family member B4///nuclear pore complex interacting protein family member B3
202152_x_at,4.56E-01,1.13E-01,1.598606,-4.938732,0.7434643,USF2,"upstream transcription factor 2, c-fos interacting"
205810_s_at,4.56E-01,1.13E-01,-1.5985783,-4.938774,-0.5135662,WASL,Wiskott-Aldrich syndrome like
220782_x_at,4.56E-01,1.13E-01,-1.5982179,-4.939317,-1.0006282,KLK12,kallikrein related peptidase 12
202772_at,4.56E-01,1.13E-01,-1.5981805,-4.939373,-0.2774018,HMGCL,3-hydroxymethyl-3-methylglutaryl-CoA lyase
206327_s_at,4.56E-01,1.13E-01,-1.5977634,-4.940001,-0.7706426,CDH15,cadherin 15
218984_at,4.56E-01,1.13E-01,1.5977563,-4.940011,0.4428504,PUS7,pseudouridylate synthase 7 (putative)
210734_x_at,4.56E-01,1.13E-01,-1.5975539,-4.940316,-0.9230468,MAX,MYC associated factor X
222290_at,4.56E-01,1.13E-01,1.5974338,-4.940496,1.0895099,OR2A9P///OR2A20P,olfactory receptor family 2 subfamily A member 9 pseudogene///olfactory receptor family 2 subfamily A member 20 pseudogene
211889_x_at,4.56E-01,1.13E-01,-1.5972334,-4.940798,-0.6504107,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
218592_s_at,4.56E-01,1.13E-01,1.5972123,-4.94083,0.5980358,CECR5,"cat eye syndrome chromosome region, candidate 5"
203558_at,4.56E-01,1.13E-01,-1.5971693,-4.940894,-0.8285812,CUL7,cullin 7
212980_at,4.56E-01,1.13E-01,1.5970799,-4.941029,0.581245,AHSA2,"AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)"
202386_s_at,4.57E-01,1.13E-01,-1.5967657,-4.941501,-0.4266876,KIAA0430,KIAA0430
202177_at,4.57E-01,1.13E-01,-1.5967175,-4.941574,-1.2269664,GAS6,growth arrest specific 6
211489_at,4.57E-01,1.13E-01,-1.5966192,-4.941722,-0.88342,ADRA1A,adrenoceptor alpha 1A
219765_at,4.57E-01,1.13E-01,1.5965282,-4.941858,0.9086844,ZNF329,zinc finger protein 329
212197_x_at,4.57E-01,1.13E-01,1.5963605,-4.942111,0.3605903,MPRIP,myosin phosphatase Rho interacting protein
212188_at,4.57E-01,1.13E-01,-1.5962479,-4.94228,-1.8259237,KCTD12,potassium channel tetramerization domain containing 12
203160_s_at,4.57E-01,1.13E-01,1.5962379,-4.942295,0.3425124,RNF8,ring finger protein 8
204352_at,4.57E-01,1.13E-01,1.596103,-4.942498,0.8000477,TRAF5,TNF receptor associated factor 5
213449_at,4.57E-01,1.13E-01,1.5961003,-4.942502,0.8545344,POP1,"POP1 homolog, ribonuclease P/MRP subunit"
210370_s_at,4.57E-01,1.13E-01,-1.5959275,-4.942761,-1.1774063,LY9,lymphocyte antigen 9
206558_at,4.57E-01,1.13E-01,-1.5959097,-4.942788,-0.8955193,SIM2,single-minded family bHLH transcription factor 2
201716_at,4.57E-01,1.13E-01,-1.595653,-4.943174,-0.2818167,SNX1,sorting nexin 1
219460_s_at,4.57E-01,1.13E-01,-1.5955734,-4.943294,-0.9254753,TMEM127,transmembrane protein 127
205174_s_at,4.57E-01,1.13E-01,-1.5955345,-4.943352,-1.7197978,QPCT,glutaminyl-peptide cyclotransferase
200088_x_at,4.57E-01,1.14E-01,1.5950513,-4.944078,0.280216,NBEAL1///RPL12,neurobeachin like 1///ribosomal protein L12
218539_at,4.57E-01,1.14E-01,1.59503,-4.94411,0.324009,FBXO34,F-box protein 34
220520_s_at,4.57E-01,1.14E-01,1.5945683,-4.944804,1.3084472,NUP62CL,nucleoporin 62 C-terminal like
206064_s_at,4.57E-01,1.14E-01,-1.5942606,-4.945266,-0.8788839,PPIL2,peptidylprolyl isomerase like 2
208974_x_at,4.57E-01,1.14E-01,1.5940481,-4.945584,0.276676,KPNB1,karyopherin subunit beta 1
212390_at,4.57E-01,1.14E-01,1.5940245,-4.94562,1.0279288,LOC101930416///LOC101929792///LOC100996724///PDE4DIP,myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
212747_at,4.57E-01,1.14E-01,-1.5940216,-4.945624,-0.5255378,ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A
219528_s_at,4.57E-01,1.14E-01,-1.5939254,-4.945769,-0.8253457,BCL11B,B-cell CLL/lymphoma 11B
204876_at,4.57E-01,1.14E-01,-1.5939223,-4.945773,-0.5320895,ZNF646,zinc finger protein 646
207956_x_at,4.57E-01,1.14E-01,1.5938896,-4.945823,0.2597511,PDS5B,PDS5 cohesin associated factor B
221534_at,4.57E-01,1.14E-01,-1.5936337,-4.946207,-0.4009593,C11orf68,chromosome 11 open reading frame 68
214696_at,4.57E-01,1.14E-01,-1.5934157,-4.946534,-0.9916105,MIR22///MIR22HG,microRNA 22///MIR22 host gene
220922_s_at,4.57E-01,1.14E-01,1.593378,-4.94659,0.8019182,SPANXA2///SPANXB1///SPANXC///SPANXA1,"SPANX family member A2///SPANX family member B1///SPANX family member C///sperm protein associated with the nucleus, X-linked, family member A1"
201573_s_at,4.57E-01,1.14E-01,1.5932935,-4.946717,0.3629234,ETF1,eukaryotic translation termination factor 1
201868_s_at,4.58E-01,1.14E-01,-1.5930127,-4.947138,-1.1425117,TBL1X,transducin (beta)-like 1X-linked
204482_at,4.58E-01,1.14E-01,-1.5929082,-4.947295,-1.0175436,CLDN5,claudin 5
210006_at,4.58E-01,1.14E-01,1.5928618,-4.947365,0.3640244,ABHD14A///ACY1,abhydrolase domain containing 14A///aminoacylase 1
203705_s_at,4.58E-01,1.14E-01,1.5927772,-4.947492,1.025744,FZD7,frizzled class receptor 7
206166_s_at,4.58E-01,1.14E-01,1.5924014,-4.948055,0.9386197,CLCA2,chloride channel accessory 2
201281_at,4.58E-01,1.14E-01,-1.5923623,-4.948114,-0.5298006,ADRM1,adhesion regulating molecule 1
214049_x_at,4.58E-01,1.14E-01,-1.5921065,-4.948498,-1.2933468,CD7,CD7 molecule
211239_s_at,4.58E-01,1.14E-01,-1.5915543,-4.949326,-1.2115821,ADAM7,ADAM metallopeptidase domain 7
216506_x_at,4.58E-01,1.14E-01,1.5914821,-4.949434,0.7322888,MLLT10,"myeloid/lymphoid or mixed-lineage leukemia; translocated to, 10"
209618_at,4.59E-01,1.14E-01,-1.591045,-4.950089,-1.0133886,CTNND2,catenin delta 2
205104_at,4.59E-01,1.15E-01,-1.590037,-4.951599,-0.7192822,SNPH,syntaphilin
215354_s_at,4.59E-01,1.15E-01,1.5900343,-4.951603,0.4729275,PELP1,"proline, glutamate and leucine rich protein 1"
201957_at,4.59E-01,1.15E-01,-1.5899473,-4.951733,-0.4064181,PPP1R12B,protein phosphatase 1 regulatory subunit 12B
209892_at,4.59E-01,1.15E-01,-1.5899096,-4.95179,-0.7659752,FUT4,fucosyltransferase 4
215184_at,4.59E-01,1.15E-01,-1.5897723,-4.951996,-0.8910849,DAPK2,death associated protein kinase 2
220845_at,4.59E-01,1.15E-01,-1.589638,-4.952197,-0.92458,ACOXL,acyl-CoA oxidase-like
205436_s_at,4.60E-01,1.15E-01,1.5894525,-4.952474,0.5325274,H2AFX,H2A histone family member X
204563_at,4.60E-01,1.15E-01,1.589372,-4.952595,1.0884333,SELL,selectin L
205725_at,4.60E-01,1.15E-01,-1.5888364,-4.953397,-1.0507846,SCGB1A1,secretoglobin family 1A member 1
208791_at,4.60E-01,1.15E-01,1.5887823,-4.953478,2.2004485,CLU,clusterin
219899_x_at,4.60E-01,1.15E-01,-1.5886281,-4.953708,-0.798164,NDOR1,NADPH dependent diflavin oxidoreductase 1
207961_x_at,4.60E-01,1.15E-01,-1.5886182,-4.953723,-0.7944595,MYH11,myosin heavy chain 11
211677_x_at,4.60E-01,1.15E-01,1.5884908,-4.953914,0.8522693,CADM3,cell adhesion molecule 3
200651_at,4.60E-01,1.15E-01,1.5884882,-4.953918,0.2691674,SNORD96A///SNORD95///RACK1,"small nucleolar RNA, C/D box 96A///small nucleolar RNA, C/D box 95///receptor for activated C kinase 1"
202021_x_at,4.60E-01,1.15E-01,1.5883102,-4.954184,0.3699883,EIF1,eukaryotic translation initiation factor 1
206621_s_at,4.60E-01,1.15E-01,1.5882834,-4.954224,0.3422782,EIF4H,eukaryotic translation initiation factor 4H
218876_at,4.60E-01,1.15E-01,-1.5882791,-4.954231,-1.8097251,TPPP3,tubulin polymerization promoting protein family member 3
212985_at,4.60E-01,1.15E-01,1.5881945,-4.954357,0.8592844,APBB2,amyloid beta precursor protein binding family B member 2
201336_at,4.60E-01,1.15E-01,-1.5881579,-4.954412,-0.3674618,VAMP3,vesicle associated membrane protein 3
204476_s_at,4.60E-01,1.15E-01,1.5879773,-4.954682,0.874142,PC,pyruvate carboxylase
207672_at,4.60E-01,1.15E-01,-1.5879582,-4.954711,-0.9522864,RFX4,regulatory factor X4
215035_at,4.60E-01,1.15E-01,-1.5879443,-4.954731,-0.6059233,IGLV6-57,immunoglobulin lambda variable 6-57
202455_at,4.60E-01,1.15E-01,-1.5878289,-4.954904,-0.7485684,HDAC5,histone deacetylase 5
37425_g_at,4.60E-01,1.15E-01,1.5875176,-4.95537,0.6871984,CCHCR1,coiled-coil alpha-helical rod protein 1
216433_s_at,4.60E-01,1.15E-01,-1.5869921,-4.956155,-1.1450004,PRDM2,PR/SET domain 2
209449_at,4.60E-01,1.15E-01,1.5869814,-4.956171,0.3350408,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"
202635_s_at,4.60E-01,1.15E-01,1.58671,-4.956577,0.4896056,POLR2K,RNA polymerase II subunit K
204860_s_at,4.60E-01,1.16E-01,-1.5863586,-4.957102,-0.999298,NAIP,NLR family apoptosis inhibitory protein
209498_at,4.60E-01,1.16E-01,-1.586312,-4.957172,-0.9915122,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
213014_at,4.60E-01,1.16E-01,-1.5862945,-4.957198,-0.8357347,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1
202907_s_at,4.60E-01,1.16E-01,1.5862783,-4.957222,0.2864972,NBN,nibrin
220187_at,4.61E-01,1.16E-01,-1.5860685,-4.957536,-1.4425103,STEAP4,STEAP4 metalloreductase
210798_x_at,4.61E-01,1.16E-01,1.585916,-4.957764,0.7140506,MASP2,mannan binding lectin serine peptidase 2
217461_x_at,4.61E-01,1.16E-01,1.585681,-4.958115,0.9575328,BTF3P12,basic transcription factor 3 pseudogene 12
209095_at,4.61E-01,1.16E-01,1.5851411,-4.958921,0.3976912,DLD,dihydrolipoamide dehydrogenase
209591_s_at,4.61E-01,1.16E-01,-1.5849079,-4.959269,-1.037623,BMP7,bone morphogenetic protein 7
213987_s_at,4.61E-01,1.16E-01,-1.5848025,-4.959427,-0.5905404,CDK13,cyclin dependent kinase 13
202628_s_at,4.61E-01,1.16E-01,-1.5847934,-4.95944,-1.2343869,SERPINE1,serpin family E member 1
200071_at,4.61E-01,1.16E-01,1.5845638,-4.959783,0.2663118,SMNDC1,survival motor neuron domain containing 1
202204_s_at,4.61E-01,1.16E-01,-1.5845505,-4.959803,-0.4853297,AMFR,autocrine motility factor receptor
217546_at,4.61E-01,1.16E-01,-1.5843103,-4.960161,-0.8549694,MT1M,metallothionein 1M
206688_s_at,4.61E-01,1.16E-01,1.5842058,-4.960317,0.280552,CPSF4,cleavage and polyadenylation specific factor 4
204197_s_at,4.61E-01,1.16E-01,1.5841006,-4.960474,0.6913568,RUNX3,runt related transcription factor 3
221158_at,4.61E-01,1.16E-01,1.5839764,-4.96066,0.3782611,PAXBP1,PAX3 and PAX7 binding protein 1
219534_x_at,4.61E-01,1.16E-01,-1.5838958,-4.96078,-1.4576976,CDKN1C,cyclin dependent kinase inhibitor 1C
216350_s_at,4.61E-01,1.16E-01,1.5838183,-4.960896,0.9258794,ZNF10,zinc finger protein 10
218087_s_at,4.61E-01,1.16E-01,1.5837812,-4.960951,1.3708743,SORBS1,sorbin and SH3 domain containing 1
212170_at,4.61E-01,1.16E-01,1.5837307,-4.961026,0.6477455,RBM12,RNA binding motif protein 12
218518_at,4.62E-01,1.16E-01,1.5833581,-4.961582,0.3516014,FAM13B,family with sequence similarity 13 member B
219023_at,4.62E-01,1.16E-01,1.5829449,-4.962198,0.5372003,AP1AR,adaptor related protein complex 1 associated regulatory protein
218981_at,4.62E-01,1.16E-01,1.5825179,-4.962835,0.8988295,SDHAF3,succinate dehydrogenase complex assembly factor 3
212762_s_at,4.62E-01,1.16E-01,1.5824158,-4.962987,0.5745189,TCF7L2,transcription factor 7 like 2
217903_at,4.62E-01,1.16E-01,-1.5822199,-4.963279,-0.331093,STRN4,striatin 4
221912_s_at,4.62E-01,1.17E-01,1.5820878,-4.963476,0.7536443,CCDC28B,coiled-coil domain containing 28B
